3523,3523,org.jenkins-ci.main:jenkins-war,Maven,https://github.com/jenkinsci/jenkins
3041,3041,org.apache.brooklyn:brooklyn-camp,Maven,https://github.com/apache/brooklyn-server
1741,1741,org.springframework.data:spring-data-jpa,Maven,https://github.com/spring-projects/spring-data-jpa
2099,2099,org.apache.hive:hive-exec,Maven,https://github.com/apache/hive
1561,1561,org.apache.tomcat:catalina,Maven,https://github.com/apache/tomcat
2411,2411,io.konig:diff,Maven,https://github.com/kpdecker/jsdiff
2198,2198,org.jenkins-ci.plugins:publish-over-cifs,Maven,https://github.com/jenkinsci/publish-over-cifs-plugin
2859,2859,org.fujion.webjars:jquery-ui,Maven,https://github.com/jquery/jquery-ui
3732,3732,org.http4s:http4s-server,Maven,https://github.com/http4s/http4s
669,669,org.keycloak:keycloak-wildfly-server-subsystem,Maven,https://github.com/keycloak/keycloak
2621,2621,com.orientechnologies:orientdb-core,Maven,https://github.com/orientechnologies/orientdb
435,435,org.apache.nifi:nifi-bootstrap,Maven,https://github.com/apache/nifi
2245,2245,org.jenkins-ci.plugins:aws-codepipeline,Maven,https://github.com/awslabs/aws-codepipeline-plugin-for-jenkins
3174,3174,org.apache.tomcat.embed:tomcat-embed-jasper,Maven,https://github.com/apache/tomcat
2361,2361,org.springframework.data:spring-data-commons,Maven,https://github.com/spring-projects/spring-data-commons
1861,1861,org.apache.jspwiki:jspwiki-main,Maven,https://github.com/apache/jspwiki
851,851,org.apache.activemq:activemq-web-console,Maven,https://github.com/apache/activemq
2252,2252,org.jenkins-ci.plugins:ssh-credentials,Maven,https://github.com/jenkinsci/ssh-credentials-plugin
1854,1854,ca.uhn.hapi.fhir:hapi-fhir-testpage-overlay,Maven,https://github.com/jamesagnew/hapi-fhir
1796,1796,org.airsonic.player:airsonic-main,Maven,https://github.com/airsonic/airsonic
3908,3908,org.apache.druid:druid-core,Maven,https://github.com/apache/druid
154,154,org.jenkins-ci.main:jenkins-core,Maven,https://github.com/jenkinsci/jenkins
333,333,org.apache.dolphinscheduler:dolphinscheduler-dao,Maven,https://github.com/apache/incubator-dolphinscheduler
2576,2576,xerces:xercesimpl,Maven,https://github.com/apache/xerces2-j
2094,2094,io.spray:spray-json,Maven,https://github.com/spray/spray-json
677,677,org.apache.tomcat.embed:tomcat-embed-core,Maven,https://github.com/apache/tomcat
303,303,org.keycloak:keycloak-services,Maven,https://github.com/keycloak/keycloak
113,113,org.http4s:http4s-blaze-server_2.12,Maven,https://github.com/http4s/http4s
102,102,org.openhab.addons.bundles:org.openhab.binding.yamahareceiver,Maven,https://github.com/openhab/openhab-addons
103,103,org.openhab.addons.bundles:org.openhab.binding.tellstick,Maven,https://github.com/openhab/openhab-addons
132,132,org.openhab.addons.bundles:org.openhab.binding.insteon,Maven,https://github.com/openhab/openhab-addons
133,133,org.openhab.addons.bundles:org.openhab.binding.samsungtv,Maven,https://github.com/openhab/openhab-addons
278,278,org.apache.unomi:unomi-persistence-elasticsearch-core,Maven,https://github.com/apache/unomi
279,279,org.apache.unomi:unomi-services,Maven,https://github.com/apache/unomi
857,857,org.apache.camel:camel-main,Maven,https://github.com/apache/camel
858,858,org.apache.camel:camel-management,Maven,https://github.com/apache/camel
859,859,org.apache.camel:camel-spring,Maven,https://github.com/apache/camel
2039,2039,org.webjars.npm:lodash.merge,Maven,https://github.com/lodash/lodash
2045,2045,org.webjars.npm:lodash,Maven,https://github.com/lodash/lodash
2253,2253,org.eclipse.jetty:jetty-client,Maven,https://github.com/eclipse/jetty.project
2911,2911,org.jboss.weld:weld-core,Maven,https://github.com/weld/core
2928,2928,org.jboss.resteasy:resteasy-jaxb-provider,Maven,https://github.com/resteasy/Resteasy
2929,2929,org.jboss.resteasy:resteasy-jettison-provider,Maven,https://github.com/resteasy/Resteasy
2969,2969,org.cloudfoundry.identity:cloudfoundry-identity-scim,Maven,https://github.com/cloudfoundry/uaa
2972,2972,batik:batik-transcoder,Maven,https://github.com/apache/batik
3014,3014,io.swagger:swagger-codegen,Maven,https://github.com/swagger-api/swagger-codegen
3015,3015,io.swagger:swagger-codegen-cli,Maven,https://github.com/swagger-api/swagger-codegen
3021,3021,org.webjars.bower:c3,Maven,https://github.com/c3js/c3
3039,3039,org.apache.directory.studio:org.apache.directory.studio.ldapbrowser.core,Maven,https://github.com/apache/directory-studio
3043,3043,org.apache.activemq:activemq-fileserver,Maven,https://github.com/apache/activemq
3064,3064,org.fujion.webjars:moment,Maven,https://github.com/moment/moment
3068,3068,com.squareup.okhttp:okhttp,Maven,https://github.com/square/okhttp
3157,3157,org.onosproject:onlab-stc,Maven,https://github.com/netty/netty
3164,3164,org.onosproject:onos-netconf-provider-device,Maven,https://github.com/netty/netty
3196,3196,org.apache.cxf:cxf-rt-ws-security,Maven,https://github.com/apache/cxf
3202,3202,org.richfaces.framework:richfaces-impl-jsf2,Maven,https://github.com/richfaces/richfaces
3204,3204,org.richfaces:richfaces,Maven,https://github.com/richfaces/richfaces
3328,3328,org.apache.wink:wink-server,Maven,https://github.com/apache/wink
3490,3490,org.apache.cxf.fediz:fediz-oidc,Maven,https://github.com/apache/cxf-fediz
3491,3491,org.apache.cxf.fediz:fediz-spring,Maven,https://github.com/apache/cxf-fediz
3492,3492,org.apache.cxf.fediz:fediz-spring2,Maven,https://github.com/apache/cxf-fediz
3552,3552,org.eclipse.rdf4j:rdf4j-rio-trix,Maven,https://github.com/eclipse/rdf4j
3677,3677,org.infinispan:infinispan-spring5-remote,Maven,https://github.com/infinispan/infinispan
3921,3921,io.netty:netty-common,Maven,https://github.com/netty/netty
3922,3922,io.netty:netty-transport-native-epoll,Maven,https://github.com/netty/netty
3923,3923,io.netty:netty-transport,Maven,https://github.com/netty/netty
3924,3924,io.netty:netty-testsuite,Maven,https://github.com/netty/netty
3925,3925,io.netty:netty-transport-native-unix-common-tests,Maven,https://github.com/netty/netty
